ANC_EMPLOI;STITUATION_FAM;MODE_LOGT;AGE_VEH;VN_VO;MARQUE;PRIX_VEH;MT_APPORT;MT_FINANCE;MT_MENS;VR_BALLON;DUREE_CONTRAT;MT_PREST;MT_ASSUR;mois_gestion;age_cli;anciennete_rci;pc_appo;def12_31
359;1;2;NA;VN;DAC;19490;8000;11490;272,48;NA;48;509;395;01/01/2015;46;NA;41;0
27;1;2;NA;VN;DAC;16810;1681;15129;310,39;NA;60;150;NA;01/01/2015;33;NA;10;0
94;1;2;NA;VN;REN;21895;7500;14395;281,65;NA;60;150;395;01/01/2015;76;NA;34;0
47;2;1;NA;VN;REN;16850;1850;15000;261,74;7007,93;36;150;794;01/02/2015;32;NA;11;0
83;1;2;1;VO;REN;19000,08;9000;10000,08;277,78;NA;36;NA;NA;01/01/2015;28;NA;47;0
131;2;4;NA;VN;DAC;19640;2700;16940;315,11;7967,47;36;509;395;01/01/2015;32;NA;14;0
117;2;NA;4;VO;REN;15100;2200;12900;264,66;NA;60;150;NA;01/01/2015;29;NA;15;0
119;1;2;NA;VN;REN;24925,16;13925;11000,16;305,56;NA;36;NA;395;01/01/2015;59;NA;56;0
142;1;2;NA;VN;DAC;18490;9190;9300;258,33;NA;36;NA;NA;01/02/2015;61;NA;50;0
119;1;2;NA;VN;DAC;19310;13310;6000;183,89;NA;36;150;NA;01/01/2015;63;NA;69;0
94;2;4;NA;VN;DAC;17665;2000;15665;321,39;NA;60;150;395;01/01/2015;29;NA;11;0
59;1;2;NA;VN;REN;18890;5500;13390;242,36;6546,53;36;150;NA;01/01/2015;47;NA;29;0
70;1;2;NA;VN;DAC;17295;2000;15295;313,8;NA;60;150;395;01/01/2015;43;NA;12;0
167;1;1;82;VO;HYU;6750;1250;5500;181,37;NA;36;150;NA;01/01/2015;58;NA;19;0
275;1;2;NA;VN;REN;23440;2350;21090;387,85;10138,99;36;509;395;01/01/2015;40;NA;10;0
203;1;2;NA;VN;DAC;15500;5360;10140;165,13;5612,93;36;150;395;01/04/2015;38;NA;35;0
39;2;4;11;VO;REN;17500;3500;14000;287,23;NA;60;150;NA;01/01/2015;26;NA;20;0
191;1;2;NA;VN;DAC;15500;4000;11500;196,66;5996;36;150;395;01/04/2015;45;NA;26;0
439;1;2;NA;VN;NIS;17495;500;16995;356,93;NA;60;150;NA;01/01/2015;55;NA;3;0
165;1;2;55;VO;HYU;11500;1500;10000;210,02;NA;60;150;NA;01/01/2015;50;NA;13;0
35;11;2;11;VO;FOR;12950;6000;6950;156,36;NA;60;150;NA;01/01/2015;43;NA;46;0
215;1;2;NA;VN;REN;24530,16;13530;11000,16;305,56;NA;36;NA;NA;01/01/2015;66;NA;55;0
155;1;1;NA;VN;DAC;20089;4000;16089;276,37;8474,63;36;150;794;01/02/2015;44;NA;20;0
202;11;2;NA;VN;REN;17480,16;6480;11000,16;305,56;NA;36;NA;NA;01/01/2015;39;NA;37;0
27;1;1;NA;VN;REN;14500;1450;13050;220,34;7008,22;36;150;NA;01/01/2015;46;NA;10;0
71;2;4;NA;VN;REN;19750;2500;17250;328,25;7012,13;36;150;NA;01/01/2015;27;NA;13;0
71;2;4;6;VO;DAC;14695;1800;12895;251,6;6120,18;36;150;NA;01/01/2015;32;NA;12;0
177;1;1;45;VO;REN;12000;500;11500;241,52;NA;60;150;NA;01/01/2015;43;NA;4;0
119;1;2;63;VO;NIS;8125;2925;5200;164,15;NA;36;150;NA;01/02/2015;32;NA;36;0
95;2;1;NA;VN;DAC;19310;1931;17379;356,56;NA;60;150;NA;01/01/2015;32;NA;10;0
263;1;2;NA;VN;REN;16380;3550;12830;263,23;NA;60;150;NA;01/01/2015;46;NA;22;0
154;1;2;NA;VN;DAC;16685;1668,5;15016,5;308,09;NA;60;150;395;01/01/2015;41;NA;10;1
347;1;2;NA;VN;DAC;15140;2000;13140;246,38;5996,93;36;509;395;01/01/2015;45;NA;13;0
382;1;2;NA;VN;DAC;19310;2250;17060;333,8;NA;60;150;NA;01/02/2015;52;NA;12;0
47;2;1;6;VO;REN;19995;5000;14995;369,6;NA;48;150;395;01/01/2015;29;NA;25;0
118;1;2;NA;VN;NIS;28545;8500;20045;381,84;9705,06;36;150;NA;01/01/2015;48;NA;30;0
213;11;1;NA;VN;DAC;17604;1770;15834;306,88;6871,96;36;150;794;01/01/2015;33;NA;10;0
88;1;2;NA;VN;REN;19700;5968,31;13731,69;207,27;7657,94;36;150;NA;01/01/2015;55;NA;30;0
35;1;2;48;VO;REN;12350;1900;10450;229,82;NA;60;150;295;01/01/2015;38;NA;15;0
686;1;2;NA;VN;REN;23250;11250;12000;246,2;NA;60;150;NA;01/04/2015;76;NA;48;0
31;1;2;NA;VN;NIS;17745;5000;12745;216,05;7250,25;36;150;NA;01/01/2015;47;NA;28;0
381;1;2;47;VO;REN;12500;3000;9500;308,77;NA;36;150;NA;01/01/2015;74;NA;24;0
410;1;2;NA;VN;REN;19982,13;0;19982,13;96,96;19981,97;6;NA;NA;01/01/2015;59;NA;0;0
263;1;2;47;VO;REN;11750;800;10950;264,76;NA;48;150;NA;01/01/2015;48;NA;7;0
38;2;1;NA;VN;REN;18758,11;0;18758,11;91,01;18758,03;6;NA;NA;01/01/2015;35;NA;0;0
234;1;2;NA;VN;REN;19790;4000;15790;283,27;7079,43;36;150;NA;01/01/2015;51;NA;20;0
155;1;2;NA;VN;DAC;14840;2000;12840;247,03;5612,72;36;150;NA;01/01/2015;55;NA;13;0
227;1;1;NA;VN;DAC;15350;1535;13815;277,45;5612,83;36;509;395;01/03/2015;43;NA;10;0
468;1;2;NA;VN;REN;18462,91;0;18462,91;89,6;18462,7;6;NA;NA;01/01/2015;46;NA;0;0
468;1;2;NA;VN;REN;18599,61;0;18599,61;90,33;18598,99;6;NA;NA;01/07/2015;46;0;0;0
358;1;2;NA;VN;REN;18986,67;0;18986,67;92,12;18986,58;6;NA;NA;01/01/2015;51;NA;0;0
58;2;4;NA;VN;REN;13137,39;0;13137,39;63,75;13137,27;6;NA;NA;01/01/2015;29;NA;0;0
602;2;2;NA;VN;REN;19925;5000;14925;664,85;NA;24;150;NA;01/01/2015;67;NA;25;0
203;1;2;NA;VN;REN;13137,39;0;13137,39;63,75;13137,27;6;NA;NA;01/01/2015;52;NA;0;0
42;2;4;NA;VN;REN;13137,39;0;13137,39;63,75;13137,27;6;NA;NA;01/01/2015;21;NA;0;0
346;1;2;NA;VN;REN;17272,65;0;17272,65;83,82;17272,47;6;NA;NA;01/01/2015;57;NA;0;0
228;1;2;NA;VN;DAC;20064,08;0;20064,08;97,35;20063,97;6;NA;NA;01/01/2015;52;NA;0;0
34;2;4;NA;VN;REN;18599,61;0;18599,61;90,33;18598,99;6;NA;NA;01/07/2015;26;0;0;0
567;1;2;NA;VN;REN;24280;16180;8100;225;NA;36;NA;NA;01/01/2015;63;NA;67;0
144;1;2;NA;VN;REN;18599,61;0;18599,61;90,33;18598,99;6;NA;NA;01/07/2015;38;0;0;0
123;1;1;NA;VN;REN;19572,35;0;19572,35;94,96;19572,27;6;NA;NA;01/01/2015;34;NA;0;0
47;2;1;NA;VN;REN;19244,69;0;19244,69;93,37;19244,61;6;NA;NA;01/01/2015;22;NA;0;0
70;1;2;NA;VN;DAC;14770;6750;8020;164,54;NA;60;150;NA;01/03/2015;57;NA;46;0
67;2;NA;NA;VN;REN;18599,61;0;18599,61;90,33;18598,99;6;NA;NA;01/07/2015;30;0;0;0
178;5;2;50;VO;REN;11495;1865;9630;246,56;NA;48;150;NA;01/01/2015;45;NA;16;0
167;1;2;23;VO;FOR;18000;2431;15569;326,98;NA;60;150;NA;01/01/2015;38;NA;14;0
71;2;1;6;VO;REN;21834;3530;18304;365,9;8236,97;36;150;794;01/01/2015;28;NA;16;0
83;1;2;NA;VN;REN;22089,16;11089;11000,16;305,56;NA;36;NA;NA;01/01/2015;54;NA;50;0
118;5;4;20;VO;NIS;19495;6500;12995;272,92;NA;60;150;NA;01/01/2015;55;NA;33;0
203;1;2;NA;VN;REN;19973;0;19973;97,05;19972,03;6;NA;NA;01/07/2015;33;0;0;0
103;1;2;11;VO;REN;21500,16;10500;11000,16;305,56;NA;36;NA;NA;01/01/2015;54;NA;49;0
83;1;2;2;VO;REN;23950,16;12950;11000,16;305,56;NA;36;NA;NA;01/01/2015;53;NA;54;0
154;1;2;34;VO;REN;14354;1500;12854;276,28;NA;60;509;NA;01/01/2015;38;NA;10;0
323;4;2;NA;VN;NIS;15500;4750;10750;205,24;5472,44;36;150;NA;01/01/2015;62;NA;31;0
203;2;2;NA;VN;REN;21650;15650;6000;250;NA;24;NA;NA;01/01/2015;43;NA;72;0
119;1;2;NA;VN;NIS;28720;9000;19720;315,15;11991,05;36;150;NA;01/01/2015;47;NA;31;0
143;1;2;NA;VN;REN;26040,16;15040;11000,16;305,56;NA;36;NA;NA;01/03/2015;60;NA;58;0
139;1;1;33;VO;REN;14900;5900;9000;226,11;NA;48;150;NA;01/01/2015;38;NA;40;0
323;1;2;NA;VN;REN;24725;13995;10730;338,72;NA;36;150;799,64;01/01/2015;51;NA;57;0
191;1;2;46;VO;NIS;19995;12000;7995;259,86;NA;36;150;NA;01/01/2015;44;NA;60;0
370;1;2;48;VO;REN;11995;1800;10195;214,11;NA;60;150;NA;01/03/2015;74;NA;15;0
443;1;2;NA;VN;NIS;13500;1500;12000;221,01;6116,08;36;150;NA;01/02/2015;65;NA;11;0
155;2;1;6;VO;REN;19250;1925;17325;350,14;7642,16;36;150;NA;01/01/2015;55;NA;10;0
83;3;2;36;VO;REN;14500;7000;7500;157,51;NA;60;150;NA;01/01/2015;67;NA;48;0
71;2;4;NA;VN;REN;22000,08;12000;10000,08;277,78;NA;36;NA;NA;01/01/2015;27;NA;55;0
586;1;2;NA;VN;NIS;15045;10045;5000;231,88;NA;24;150;NA;01/01/2015;67;NA;67;0
142;2;2;NA;VN;REN;26680;3000;23680;452,61;10704,81;36;150;NA;01/03/2015;56;NA;11;0
262;1;2;NA;VN;DAC;15785;1540;14245;289,64;5612,94;36;150;395;01/01/2015;44;NA;10;0
50;11;2;NA;VN;REN;21650;4400;17250;259,77;9643,34;36;150;NA;01/01/2015;27;NA;20;0
263;1;2;NA;VN;DAC;19785;3000;16785;297,6;8473,9;36;150;395;01/02/2015;49;NA;15;0
83;1;2;NA;VN;REN;31180,16;20180;11000,16;305,56;NA;36;NA;NA;01/01/2015;40;NA;65;0
176;1;2;NA;VN;NIS;17200;5200;12000;202,14;6878,17;36;150;NA;01/03/2015;52;NA;30;0
37;2;4;76;VO;VOL;8995;2699;6296;207,62;NA;36;150;NA;01/02/2015;27;NA;30;0
291;1;2;NA;VN;NIS;21920;6575;15345;284,28;10505,33;24;150;NA;01/01/2015;43;NA;30;0
219;2;2;NA;VN;DAC;17684;2500;15184;316,83;5779,67;36;150;794;01/01/2015;45;NA;14;0
329;1;2;NA;VN;DAC;24160;5160;19000;389,81;NA;60;150;NA;01/01/2015;46;NA;21;0
106;1;2;NA;VN;REN;18675;10280;8395;164,26;NA;60;150;395;01/01/2015;73;NA;55;0
203;1;2;NA;VN;DAC;19340;2000;17340;354,88;6875,1;36;150;NA;01/01/2015;56;NA;10;0
83;1;2;NA;VN;DAC;17390;4000;13390;217,64;7542,83;36;150;NA;01/01/2015;42;NA;23;0
59;2;2;24;VO;DAC;16450;1645;14805;310,93;NA;60;150;NA;01/01/2015;50;NA;10;0
143;1;2;30;VO;REN;12400;7400;5000;162,51;NA;36;150;NA;01/01/2015;59;NA;60;0
443;1;2;NA;VN;REN;22784;7500;15284;218,09;9008,19;36;150;395;01/01/2015;48;NA;33;0
107;1;2;NA;VN;DAC;17960;2500;15460;381,06;NA;48;150;NA;01/01/2015;37;NA;14;0
30;11;1;NA;VN;DAC;14695;1500;13195;257,79;5613,02;36;150;395;01/04/2015;39;NA;10;0
683;1;2;NA;VN;REN;25065;6530;18535;380,27;NA;60;150;395;01/01/2015;74;NA;26;0
118;1;2;3;VO;NIS;21500;6500;15000;252,62;8599,94;36;150;NA;01/01/2015;52;NA;30;0
503;1;2;2;VO;REN;23900;11900;12000;378,81;NA;36;150;NA;01/01/2015;76;NA;50;0
259;1;2;NA;VN;NIS;12595;7595;5000;164,88;NA;36;150;NA;01/02/2015;70;NA;60;0
402;1;2;NA;VN;REN;21750,16;10750;11000,16;305,56;NA;36;NA;NA;01/01/2015;55;NA;49;0
82;2;4;61;VO;FOR;11995;2745;9250;236,83;NA;48;150;465,12;01/01/2015;26;NA;23;0
263;1;2;12;VO;REN;19900;4500;15400;283,89;7900,05;36;150;NA;01/01/2015;39;NA;23;0
112;4;2;46;VO;KIA;7000;800;6200;158,74;NA;48;150;NA;01/01/2015;70;NA;11;0
164;2;4;58;VO;REN;8000;1200;6800;149,55;NA;60;150;NA;01/01/2015;28;NA;15;0
142;5;2;NA;VN;DAC;15295;1500;13795;283,03;NA;60;150;395;01/02/2015;43;NA;10;0
28;5;2;NA;VN;NIS;27000;8250;18750;292,53;14633,94;24;150;NA;01/01/2015;35;NA;31;0
141;1;1;39;VO;SEA;9990;790;9200;206,98;NA;60;150;NA;01/01/2015;38;NA;8;0
141;1;1;12;VO;REN;12750;0;12750;267,77;NA;60;150;NA;01/03/2015;38;0;0;0
203;2;1;NA;VN;DAC;18500;5550;12950;307,11;NA;48;150;NA;01/08/2015;28;0;30;0
143;1;2;NA;VN;DAC;20109;2020;18089;337,32;8474,73;36;150;NA;01/01/2015;34;NA;10;0
67;1;2;NA;VN;DAC;19660;2000;17660;350,84;7421,39;36;150;NA;01/02/2015;39;0;10;0
191;1;2;NA;VN;NIS;27475;6250;21225;391,4;10798,08;36;150;NA;01/02/2015;42;NA;23;0
443;4;2;NA;VN;REN;26345,16;15345;11000,16;305,56;NA;36;359;NA;01/01/2015;54;NA;58;0
35;2;2;50;VO;REN;8500;1500;7000;147,01;NA;60;150;NA;01/03/2015;30;NA;18;0
263;1;2;NA;VN;REN;21400,08;11400;10000,08;277,78;NA;36;NA;NA;01/01/2015;41;NA;53;0
227;1;2;NA;VN;DAC;17000;4000;13000;254,36;NA;60;150;NA;01/01/2015;47;NA;24;0
32;1;2;NA;VN;DAC;17400;1740;15660;298,22;7091,35;36;150;NA;01/02/2015;37;NA;10;0
32;1;2;NA;VN;DAC;17410;1910;15500;270,4;8000,1;36;150;NA;01/04/2015;37;0;11;0
227;1;2;NA;VN;NIS;15494;2500;12994;229,85;7005,03;36;150;NA;01/01/2015;56;NA;16;0
143;1;2;NA;VN;DAC;18245;4000;14245;246,02;7450,83;36;150;395;01/01/2015;44;NA;22;0
66;2;2;43;VO;REN;10595;1590;9005;202,59;NA;60;150;NA;01/01/2015;42;NA;15;0
679;1;2;NA;VN;NIS;15095;7595;7500;236,76;NA;36;150;NA;01/01/2015;68;NA;50;0
455;1;2;NA;VN;REN;25820,16;14820;11000,16;305,56;NA;36;NA;NA;01/01/2015;59;NA;57;0
502;1;2;NA;VN;DAC;15804;3500;12304;241,19;5202,18;36;150;395;01/04/2015;64;NA;22;0
383;1;2;NA;VN;NIS;13433;400;13033;265,39;5955;36;150;NA;01/02/2015;52;NA;3;0
227;2;1;NA;VN;DAC;16810;9000;7810;185,21;NA;48;150;NA;01/01/2015;38;NA;54;0
46;1;1;NA;VN;DAC;16290,28;2000;14290,28;302,46;5161,85;36;150;NA;01/02/2015;51;NA;12;0
59;1;2;NA;VN;REN;19680;4080;15600;324,43;5962,09;36;150;NA;01/01/2015;46;NA;21;0
48;2;2;NA;VN;REN;15325;1700;13625;240;6923,16;36;150;395;01/01/2015;53;NA;11;0
71;11;1;NA;VN;NIS;21519;5000;16519;338,91;NA;60;150;NA;01/02/2015;56;NA;23;0
494;1;2;NA;VN;DAC;14910;3010;11900;218,51;5613,06;36;150;NA;01/01/2015;59;NA;20;0
255;1;2;NA;VN;DAC;17967;4500;13467;245,24;6432,72;36;509;399;01/01/2015;48;NA;25;0
179;2;4;NA;VN;REN;19830,08;9830;10000,08;277,78;NA;36;NA;NA;01/01/2015;36;NA;50;0
165;1;2;17;VO;REN;14345;1000;13345;280,27;NA;60;150;395;01/01/2015;45;NA;7;0
86;1;2;NA;VN;DAC;12646;4000;8646;128,98;5251,75;36;150;NA;01/02/2015;48;NA;32;0
227;1;2;NA;VN;REN;20798;2800;17998;311,89;8491,7;36;150;399;01/01/2015;41;NA;13;0
190;1;2;NA;VN;DAC;11200;1200;10000;205,17;NA;60;150;NA;01/04/2015;44;NA;11;0
322;1;2;NA;VN;DAC;12705;3300;9405;160,95;4923,64;36;150;399;01/04/2015;69;NA;26;0
47;2;1;25;VO;REN;8950;895;8055;206,24;NA;48;150;NA;01/01/2015;60;NA;10;1
29;1;2;NA;VN;DAC;19750;5000;14750;302,62;NA;60;150;NA;01/01/2015;37;NA;25;0
250;3;2;1;VO;DAC;17800;3500;14300;293,39;NA;60;150;NA;01/01/2015;48;NA;20;0
201;1;1;NA;VN;DAC;19705;4500;15205;249,42;8474,98;36;509;794;01/02/2015;42;NA;23;0
150;2;2;36;VO;NIS;12000;2000;10000;210,02;NA;60;150;NA;01/01/2015;40;NA;17;0
70;1;4;NA;VN;DAC;16960;9000;7960;243,97;NA;36;150;NA;01/01/2015;36;NA;53;0
438;1;2;NA;VN;NIS;15345;5000;10345;222,35;NA;60;150;NA;01/01/2015;55;NA;33;0
58;1;2;35;VO;REN;14595;6000;8595;245,43;NA;42;150;295;01/01/2015;46;NA;41;0
190;1;2;NA;VN;DAC;17405;4015;13390;243,76;6433,02;36;150;395;01/01/2015;68;NA;23;0
311;1;2;NA;VN;REN;14750,08;4750;10000,08;277,78;NA;36;NA;NA;01/01/2015;50;NA;32;0
102;1;2;NA;VN;NIS;18090;1800;16290;350,14;NA;60;150;395;01/01/2015;53;NA;10;0
94;1;2;NA;VN;NIS;27465;5500;21965;424,97;10369,89;36;150;NA;01/01/2015;55;NA;20;0
251;1;2;7;VO;DAC;18950;5000;13950;265,42;6821,83;36;509;395;01/01/2015;48;NA;26;0
67;1;2;8;VO;REN;15500;4600;10900;201,22;5580,06;36;150;NA;01/01/2015;64;NA;30;0
115;1;2;9;VO;DAC;16500;5000;11500;278,06;NA;48;150;NA;01/01/2015;46;NA;30;0
77;1;2;NA;VN;DAC;20740;3500;17240;353,71;NA;60;150;NA;01/01/2015;33;NA;17;0
48;2;4;NA;VN;REN;13930;1500;12430;228,17;5951,08;36;150;NA;01/01/2015;27;NA;11;0
59;1;1;33;VO;REN;16900;1905;14995;329,78;NA;60;150;395;01/03/2015;57;NA;11;0
106;1;2;23;VO;DAC;14995;4995;10000;210,02;NA;60;150;NA;01/01/2015;64;NA;33;0
179;1;2;NA;VN;REN;17200,16;6200;11000,16;305,56;NA;36;NA;NA;01/02/2015;52;NA;36;0
274;1;2;NA;VN;REN;19218,37;0;19218,37;112,05;19217,02;6;NA;NA;01/01/2015;43;NA;0;0
274;1;2;NA;VN;REN;20490;0;20490;119,23;20489,99;6;NA;NA;01/07/2015;43;0;0;0
42;2;4;NA;VN;REN;26230;12230;14000;415,83;NA;36;150;NA;01/03/2015;25;NA;47;0
46;1;2;NA;VN;REN;18962,17;0;18962,17;110,5;18961,18;6;NA;NA;01/01/2015;49;NA;0;0
46;1;2;NA;VN;REN;19600;0;19600;114,21;19599,02;6;NA;NA;01/07/2015;49;0;0;0
61;1;2;NA;VN;REN;20390;3000;17390;300,32;9133;36;150;NA;01/03/2015;44;NA;15;0
34;11;4;NA;VN;DAC;16790;7500;9290;228,98;NA;48;150;NA;01/01/2015;33;NA;45;0
382;1;2;NA;VN;REN;26980,16;15980;11000,16;305,56;NA;36;NA;NA;01/07/2015;59;NA;59;0
592;1;2;NA;VN;REN;18030;0;18030;109,82;18000,05;6;NA;NA;01/01/2015;70;NA;0;0
592;1;2;NA;VN;REN;19330;0;19330;112,48;19329,99;6;NA;NA;01/07/2015;70;0;0;0
107;1;2;NA;VN;REN;20979;3750;17229;315,78;8325,06;36;150;794;01/01/2015;61;NA;18;0
203;1;1;NA;VN;DAC;18290;4950;13340;216,09;7543,87;36;509;399;01/01/2015;31;NA;27;0
59;1;1;NA;VN;REN;14160;2270;11890;198,97;6455,88;36;150;NA;01/01/2015;35;NA;16;0
381;1;2;NA;VN;DAC;21310;7310;14000;287,23;NA;60;150;NA;01/02/2015;62;NA;34;0
83;1;2;36;VO;REN;13500;1500;12000;269,98;NA;60;150;NA;01/01/2015;53;NA;11;0
215;1;2;NA;VN;REN;15500;6500;9000;250;NA;36;NA;NA;01/01/2015;39;NA;42;0
442;1;2;NA;VN;REN;26700,16;15700;11000,16;305,56;NA;36;NA;NA;01/01/2015;64;NA;59;0
194;2;2;NA;VN;REN;23740;5000;18740;363,68;8253,86;36;150;NA;01/02/2015;50;NA;21;0
215;1;2;2;VO;DAC;17950;2950;15000;337,47;NA;60;150;NA;01/01/2015;56;NA;16;0
82;1;2;NA;VN;DAC;19795;10000;9795;309,2;NA;36;150;395;01/01/2015;59;NA;51;0
72;11;2;15;VO;REN;19500;4000;15500;318,01;NA;60;150;NA;01/01/2015;32;NA;21;0
94;2;4;70;VO;FOR;9995;1500;8495;217,5;NA;48;150;427,2;01/01/2015;27;NA;15;0
154;2;1;NA;VN;REN;15400,16;4400;11000,16;305,56;NA;36;NA;NA;01/01/2015;40;NA;29;0
46;2;4;28;VO;REN;13500;3750;9750;200,04;NA;60;150;NA;01/02/2015;30;NA;28;1
275;1;2;NA;VN;REN;23440;4700;18740;384,48;NA;60;150;395;01/01/2015;54;NA;20;0
203;1;2;27;VO;MAZ;15500;1550;13950;433,93;NA;36;150;NA;01/01/2015;35;NA;10;0
35;1;2;NA;VN;REN;20924,01;0;20924,01;121,91;20923,06;6;NA;NA;01/01/2015;44;NA;0;0
35;1;2;NA;VN;REN;19312,37;0;19312,37;112,44;19311,98;6;NA;NA;01/07/2015;44;0;0;0
143;2;4;26;VO;PEU;16800;2300;14500;326,22;NA;60;150;NA;01/01/2015;29;NA;14;0
203;1;2;NA;VN;DAC;14840;1640;13200;248,21;5996,53;36;150;NA;01/01/2015;45;NA;11;0
257;1;2;NA;VN;REN;22630,16;11630;11000,16;305,56;NA;36;NA;NA;01/01/2015;64;NA;51;0
30;2;4;NA;VN;DAC;20610;6180;14430;252,4;7421,45;36;150;NA;01/01/2015;24;NA;30;0
262;1;2;NA;VN;DAC;20035;3003,25;17031,75;307,41;8383,2;36;150;395;01/01/2015;42;NA;15;0
47;3;2;6;VO;REN;22794;4700;18094;324,64;9642,84;36;150;794;01/01/2015;59;NA;21;0
36;1;2;NA;VN;REN;20500;2500;18000;369,3;NA;60;150;395;01/01/2015;37;NA;12;0
222;1;2;45;VO;NIS;16800;4800;12000;286,8;NA;48;150;NA;01/01/2015;38;NA;29;0
131;1;4;NA;VN;REN;14035;1950;12085;247,94;NA;60;150;395;01/01/2015;31;NA;14;0
359;1;2;7;VO;MAZ;16250;2476;13774;296,06;NA;60;150;NA;01/01/2015;51;NA;15;0
143;1;2;13;VO;HYU;17250;3250;14000;461,66;NA;36;150;NA;01/01/2015;54;NA;19;0
59;1;1;NA;VN;DAC;11140;3500;7640;120,7;4375,57;36;150;NA;01/03/2015;29;NA;31;0
131;1;2;48;VO;REN;11740;3750;7990;200,73;NA;48;150;NA;01/01/2015;44;NA;32;0
563;1;2;11;VO;FOR;19000;12000;7000;220,97;NA;36;150;NA;01/01/2015;72;NA;63;0
29;2;1;NA;VN;NIS;17700;4000;13700;287,73;NA;60;150;NA;01/01/2015;47;NA;23;0
209;1;2;57;VO;REN;11500;3000;8500;254,37;NA;36;150;NA;01/02/2015;39;NA;26;0
371;1;2;NA;VN;REN;24540;6713;17827;335,82;8253,94;36;150;NA;01/02/2015;37;NA;27;0
34;4;2;NA;VN;REN;14000,16;3000;11000,16;305,56;NA;36;NA;NA;01/01/2015;61;NA;21;0
166;1;2;NA;VN;REN;22230,08;14930;7300,08;304,17;NA;24;NA;NA;01/02/2015;49;NA;67;0
34;11;1;NA;VN;REN;15585;2300;13285;229,65;6923;36;150;395;01/01/2015;34;NA;15;0
136;1;2;NA;VN;NIS;13095;2700;10395;178,37;6116,19;36;150;NA;01/01/2015;68;NA;21;0
58;2;2;NA;VN;REN;24180,16;13180;11000,16;305,56;NA;36;NA;NA;01/01/2015;52;NA;55;0
120;1;1;35;VO;TOY;12950;1950;11000;357,53;NA;36;150;NA;01/01/2015;41;NA;15;0
155;1;2;NA;VN;DAC;13610;5610;8000;164,13;NA;60;150;NA;01/01/2015;49;NA;41;0
154;1;2;NA;VN;NIS;25695;4150;21545;463,09;NA;60;150;NA;01/08/2015;46;NA;16;0
263;1;2;36;VO;REN;15345;4345;11000;247,48;NA;60;150;395;01/01/2015;48;NA;28;0
203;3;2;36;VO;REN;14950;4232,6;10717,4;225,09;NA;60;150;NA;01/01/2015;57;NA;28;0
187;1;2;NA;VN;DAC;19410;13210;6200;152,82;NA;48;150;NA;01/02/2015;47;NA;68;0
106;1;2;33;VO;FIA;5995;1995;4000;85,98;NA;60;150;NA;01/01/2015;68;NA;33;0
83;1;2;NA;VN;REN;13137,39;0;13137,39;63,75;13137,27;6;NA;NA;01/01/2015;69;NA;0;0
183;2;2;NA;VN;REN;19990;11990;8000;333,33;NA;24;NA;NA;01/02/2015;43;NA;60;0
70;3;2;NA;VN;NIS;19145;4000;15145;289,85;7278,1;36;150;NA;01/01/2015;42;NA;21;0
30;2;1;NA;VN;REN;15021;6291;8730;242,5;NA;36;NA;NA;01/01/2015;32;NA;42;0
430;1;2;NA;VN;REN;22000;16000;6000;250;NA;24;NA;NA;01/01/2015;57;NA;73;0
129;2;2;NA;VN;DAC;20589;2059;18530;350,76;8474,74;36;509;794;01/01/2015;32;NA;10;0
203;1;2;NA;VN;REN;21200,04;14400;6800,04;188,89;NA;36;NA;NA;01/01/2015;51;NA;68;0
537;1;2;NA;VN;DAC;13500;1350;12150;249,28;NA;60;150;NA;01/02/2015;64;NA;10;0
203;1;2;NA;VN;REN;19943,87;0;19943,87;116,21;19942,9;6;NA;NA;01/07/2015;59;0;0;0
202;1;2;NA;VN;NIS;22000;5500;16500;297,35;9124,61;36;150;NA;01/01/2015;52;NA;25;0
129;3;4;NA;VN;DAC;14960;4500;10460;214,6;NA;60;150;NA;01/01/2015;52;NA;30;0
67;2;1;40;VO;HON;11000;2500;8500;186,94;NA;60;150;NA;01/01/2015;34;NA;23;0
35;1;2;NA;VN;DAC;17910;2160;15750;323,14;NA;60;150;NA;01/01/2015;53;NA;12;0
83;1;2;NA;VN;DAC;20485;4250;16235;280,82;8474,61;36;150;395;01/01/2015;47;NA;21;0
64;1;2;NA;VN;REN;16250,16;5250;11000,16;305,56;NA;36;NA;NA;01/01/2015;68;NA;32;0
47;1;1;60;VO;REN;9950;995;8955;299,58;NA;36;150;NA;01/01/2015;31;NA;10;0
239;1;2;NA;VN;REN;21000,16;10000;11000,16;305,56;NA;36;NA;NA;01/02/2015;43;NA;48;0
106;1;2;NA;VN;NIS;19275;4000;15275;254,89;8852,97;36;150;NA;01/01/2015;31;NA;21;0
71;1;2;NA;VN;REN;21000;6000;15000;225,22;8411,14;36;150;NA;01/02/2015;46;NA;29;0
368;1;2;5;VO;REN;14500;0;14500;297,49;NA;60;150;NA;01/01/2015;47;NA;0;0
93;2;4;NA;VN;NIS;21145;6300;14845;267,05;7822,87;36;150;NA;01/02/2015;34;NA;30;0
431;1;2;NA;VN;DAC;16300,02;2500;13800,02;290,52;5046,38;36;150;NA;01/04/2015;51;NA;15;0
48;3;1;NA;VN;REN;19294;0;19294;112,43;19293,02;6;NA;NA;01/01/2015;37;NA;0;0
48;3;1;NA;VN;REN;20258;0;20258;118,04;20257,02;6;NA;NA;01/08/2015;37;0;0;0
